00000_Time_epoch,00000_Time_boot_sec,00000_Span_Time_boot_sec,1_battery_remaining_avg,1_current_battery_avg,1_voltage_battery_avg,125_Vcc_avg,147_battery_remaining_avg,147_current_battery_avg,147_current_consumed_avg,165_Vcc_avg,168_direction_avg,168_speed_avg,178_pitch_avg,178_roll_avg,178_yaw_avg,182_altitude_avg,182_pitch_avg,182_roll_avg,182_yaw_avg,241_vibration_x_avg,241_vibration_y_avg,241_vibration_z_avg,27_xacc_avg,27_xgyro_avg,27_xmag_avg,27_yacc_avg,27_ygyro_avg,27_ymag_avg,27_zacc_avg,27_zgyro_avg,27_zmag_avg,29_press_abs_avg,29_press_diff_avg,29_temperature_avg,30_pitch_avg,30_pitchspeed_avg,30_roll_avg,30_rollspeed_avg,30_yaw_avg,30_yawspeed_avg,33_alt_avg,33_hdg_avg,33_relative_alt_avg,33_vx_avg,33_vy_avg,33_vz_avg,label,diagnosis
2022-12-29 11:56:28.550,135.598,0.5,100.0,69.0,24372.0,4883.0,99.0,68.0,24.0,4874.0,-161.1036,0.16265,0.00010069166,-0.01163869,-1.1539283333333332,42.85,0.0041956663333333,-0.0079486203333333,-1.1493883333333337,0.02611806,0.02451182,0.043899,-16.0,3.0,95.0,-2.0,5.0,249.0,-1072.0,0.0,329.0,1022.019,-0.08617187,3421.0,0.0041956663333333,0.0052186556666666,-0.0079486203333333,0.003282944,-1.1493883333333337,7.350783333333334e-05,42850.0,29415.0,-60.0,2.0,16.0,-36.0,0,None
2022-12-29 11:56:29.100,136.098,0.5,100.0,64.0,24372.0,4887.0,99.0,60.0,24.0,4893.0,-161.364,0.1357606,-3.209750000000001e-05,-0.0116986549999999,-1.1538655,42.77,0.0043103529999999,-0.0080494275,-1.149288,0.02410569,0.0247236,0.03846157,-14.0,3.0,93.0,-3.0,5.0,248.0,-1071.0,0.0,330.0,1022.031,-0.07375,3422.0,0.0043103529999999,0.0052010775,-0.0080494275,0.0036477995,-1.149288,3.0121265e-05,42770.0,29416.0,-140.0,2.0,15.0,-38.0,0,None
2022-12-29 11:56:29.650,136.598,0.5,100.0,66.0,24363.0,4887.0,99.0,64.0,24.0,4850.0,-161.265,0.1380018,-0.0003549505333333,-0.0116622266666666,-1.1536283333333333,42.69,0.0043076833333333,-0.008004975,-1.14926,0.02397744,0.02268703,0.03535164,-14.0,3.0,97.0,-1.0,5.0,249.0,-1072.0,0.0,328.0,1022.013,-0.09203125,3424.0,0.0043076833333333,0.0050181446666666,-0.008004975,0.0026386,-1.14926,-0.0004888189,42680.0,29416.0,-230.0,2.0,15.0,-39.0,0,None
2022-12-29 11:56:30.200,137.118,0.5199999999999818,100.0,71.0,24378.0,4883.0,99.0,65.0,24.0,4890.0,-160.6854,0.1536502,0.0003332001,-0.01222203,-1.1534435,42.63,0.0043649735,-0.008051539,-1.1491635,0.02777722,0.02291148,0.03744353,-16.0,3.0,94.0,-2.0,5.0,246.0,-1069.0,0.0,328.0,1022.03,-0.07562499,3426.0,0.0043649735,0.005210388,-0.008051539,0.0034540605,-1.1491635,-0.0001736584949999,42630.0,29416.0,-280.0,2.0,15.0,-39.0,0,None
2022-12-29 11:56:30.750,137.868,0.5,100.0,114.0,24354.0,4888.5,99.0,131.5,24.0,4889.0,-159.57675,0.18279285,-0.0001613882616666,-0.011962815,-1.15354425,42.5825,0.0045125168333332,-0.0080902881666666,-1.1490006666666668,0.1130588,0.33908715,1.25864525,-9.0,1.5,92.5,-3.0,5.5,247.0,-1073.0,-11.0,332.0,1022.044,-0.06125,3427.5,0.0045125168333332,0.004501727,-0.0080902881666666,0.0033885298333333,-1.1490006666666668,0.00039744025,42595.0,29416.5,-315.0,2.5,15.0,-39.5,0,None
2022-12-29 11:56:31.300,138.639,0.521000000000015,100.0,110.0,24352.0,4890.0,99.0,106.0,25.0,4890.0,-158.8843,0.2185875,0.0001161446066666,-0.01211132,-1.1536376666666668,42.54333333333333,0.004614592,-0.007980407,-1.1488233333333333,0.1011832,0.2846381,0.5005237,-29.0,2.0,82.0,-40.0,4.0,237.0,-1083.0,3.0,325.0,1022.085,-0.02046875,3430.0,0.0046048286666666,0.0053956673333333,-0.0079811213333333,0.0024502371,-1.149158,-0.0082225476666666,42550.0,29413.0,-360.0,3.0,16.0,-40.0,0,None
2022-12-29 11:56:31.850,139.159,0.5199999999999818,100.0,1579.0,23930.0,4888.0,99.0,156.0,25.0,4893.0,-158.6081,0.2369816,0.0007167382,-0.011758695,-1.1548375000000002,42.515,0.005312719,-0.0075454025,-1.14894,0.1252737,0.2843959,0.4933439,-17.0,15.0,51.0,-43.0,0.0,223.0,-1053.0,5.0,309.0,1022.274,0.1684375,3431.0,0.005312719,0.0382124489999999,-0.0075454025,-0.007252922,-1.14894,0.0151304684999999,42520.0,29415.0,-390.0,2.0,17.0,-40.0,0,None
2022-12-29 11:56:32.400,139.659,0.5,100.0,1362.0,23986.0,4890.0,99.0,1693.0,27.0,4893.0,-158.4355,0.2621955,0.0306975733333333,-0.0140994833333333,-1.1461826666666666,42.69,0.0347185733333333,-0.0092543266666666,-1.1397723333333334,0.550302,0.9605824,4.617216,-18.0,9.0,81.0,0.0,-15.0,242.0,-1236.0,21.0,293.0,1022.298,0.1929687,3433.0,0.0347185733333333,-0.0044963799999999,-0.0092543266666666,-0.0085217166666666,-1.1397723333333334,0.0077715899999999,42750.0,29482.0,-160.0,-10.0,29.0,51.0,0,None
2022-12-29 11:56:32.950,140.179,0.5200000000000102,100.0,1645.0,23903.0,4883.0,99.0,1657.0,29.0,4883.0,-158.1164,0.2694252,-0.0059981685,-0.0128179925,-1.1489035,43.35,-0.0022081124999999,-0.0058978484999999,-1.141958,0.3724775,1.265942,3.751854,-28.0,41.0,82.0,-19.0,-92.0,279.0,-1221.0,13.0,311.0,1021.931,-0.1742187,3434.0,-0.0022081124999999,-0.097028905,-0.0058978484999999,0.032958595,-1.141958,-0.0015078005,43520.0,29447.0,610.0,-28.0,29.0,137.0,0,None
2022-12-29 11:56:33.500,140.699,0.5200000000000102,100.0,1565.0,23903.0,4880.0,99.0,1635.0,31.0,4890.0,-156.9989,0.2766724,-0.0359590866666666,0.0074396304333333,-1.145524,44.63666666666666,-0.0315126566666666,0.0107236007,-1.1382733333333332,0.3568482,1.632056,5.812091,-28.0,89.0,85.0,-25.0,-56.0,268.0,-1181.0,-14.0,302.0,1021.803,-0.3017187,3436.0,-0.0315126566666666,-0.0511820066666666,0.0107236007,0.0463093223333333,-1.1382733333333332,0.0146138316666666,44910.0,29490.0,2000.0,-25.0,14.0,216.0,0,None
2022-12-29 11:56:34.050,141.22,0.5209999999999866,100.0,1580.0,23899.0,4887.0,99.0,1626.0,33.0,4882.0,-155.5406,0.2767467,-0.03421664,0.02304163,-1.146946,46.27,-0.02898659,0.0281689499999999,-1.149612,0.3759351,1.356913,4.132627,-33.0,6.0,79.0,-42.0,88.0,255.0,-1021.0,-10.0,264.0,1021.657,-0.4484375,3438.0,-0.02898659,0.02715937,0.0281689499999999,0.0179043575,-1.149612,-0.05321008,46560.0,29333.0,3650.0,-10.0,-1.0,260.0,0,None
2022-12-29 11:56:34.600,141.76,0.539999999999992,100.0,1620.0,23881.0,4893.0,99.0,1788.0,36.0,4883.0,-153.7185,0.2756566,-0.00309367812,0.0223526056666666,-1.1650786666666668,48.04,0.001095003,0.0264770186666666,-1.177286,0.3013991,1.282507,6.009151,-23.0,-21.0,81.0,8.0,140.0,269.0,-1177.0,-31.0,293.0,1021.445,-0.6597656,3439.0,0.001095003,0.0060301566666666,0.0264770186666666,-0.07845918,-1.177286,-0.04823656,48310.0,29263.0,5400.0,0.0,2.0,299.0,0,None
2022-12-29 11:56:35.150,142.281,0.521000000000015,100.0,1297.0,23952.0,4888.0,99.0,1345.0,38.0,4890.0,-150.4359,0.2665347,-0.0120578855,0.013446814,-1.18576,49.805,-0.00800585535,0.020192025,-1.197078,0.420161,1.342136,6.082771,-51.0,76.0,89.0,-59.0,-75.0,253.0,-855.0,15.0,313.0,1021.235,-0.8705469,3440.0,-0.00800585535,-0.046243873,0.020192025,0.1238203,-1.197078,0.003874575,50100.0,29154.0,7190.0,-5.0,11.0,266.0,0,None
2022-12-29 11:56:35.700,142.821,0.539999999999992,100.0,1012.0,24026.0,4885.0,99.0,964.0,40.0,4883.0,-146.1082,0.2542632,-0.0242192066666666,0.0432238833333333,-1.1615993333333334,51.18666666666667,-0.0194555033333333,0.0496958266666666,-1.1711410000000002,0.4432784,1.111767,5.880955,-58.0,134.0,92.0,4.0,125.0,262.0,-877.0,68.0,279.0,1021.095,-1.010234,3442.0,-0.0194555033333333,0.01490711,0.0496958266666666,0.0247596449999999,-1.1711410000000002,0.0532963999999999,51400.0,29335.0,8490.0,2.0,16.0,157.0,0,None
2022-12-29 11:56:36.250,143.341,0.5200000000000102,100.0,1123.0,23971.0,4888.0,99.0,948.0,41.0,4891.0,-141.2678,0.2425127,-0.0352389,0.04549359,-1.1451034999999998,51.995000000000005,-0.03118037,0.051674675,-1.152805,0.7477151,1.124451,3.480782,-47.0,-50.0,94.0,-37.0,32.0,262.0,-868.0,21.0,284.0,1021.012,-1.093672,3444.0,-0.03118037,-0.013449718,0.051674675,-0.099356585,-1.152805,0.02697354,52090.0,29411.0,9180.0,24.0,30.0,76.0,0,None
2022-12-29 11:56:36.800,143.841,0.5,100.0,1099.0,23980.0,4890.0,99.0,1068.0,43.0,4890.0,-131.5225,0.2406726,-0.03605632,0.0019411976666666,-1.146748,52.403333333333336,-0.0302115733333333,0.0071042133333333,-1.151952,0.6104658,1.131376,5.722538,-59.0,-21.0,110.0,-36.0,17.0,244.0,-960.0,-6.0,267.0,1021.016,-1.089453,3445.0,-0.0302115733333333,0.006132375,0.0071042133333333,-0.09023188,-1.151952,-0.0141522156666666,52460.0,29400.0,9550.0,32.0,40.0,35.0,0,None
2022-12-29 11:56:37.350,144.381,0.539999999999992,100.0,1141.0,23977.0,4890.0,99.0,1137.0,44.0,4880.0,-124.5398,0.2450785,-0.0462307533333333,-0.0336634566666666,-1.1552766666666665,52.656666666666666,-0.04116432,-0.0254132633333333,-1.1589973333333334,0.4574802,1.297695,8.753117,-41.0,-58.0,109.0,-33.0,-23.0,226.0,-1012.0,21.0,309.0,1020.962,-1.143281,3447.0,-0.04116432,-0.0532682633333333,-0.0254132633333333,0.0020434873333333,-1.1589973333333334,-0.0114368533333333,52660.0,29372.0,9750.0,17.0,33.0,14.0,0,None
2022-12-29 11:56:37.900,144.881,0.5,100.0,1209.0,23925.0,4890.0,99.0,1070.0,46.0,4890.0,-114.2871,0.2633333,-0.05918771,-0.006812986,-1.1649349999999998,52.760000000000005,-0.05415706,-0.0006198029999999,-1.1666795,0.4694849,1.34461,2.963034,-70.0,82.0,101.0,-23.0,7.0,247.0,-1101.0,-41.0,287.0,1020.97,-1.135234,3449.0,-0.05415706,-0.0105194955,-0.0006198029999999,0.058679365,-1.1666795,-0.00626733,52760.0,29318.0,9850.0,2.0,20.0,5.0,0,None
2022-12-29 11:56:38.450,145.401,0.5200000000000102,100.0,1152.0,23962.0,4893.0,99.0,1186.0,48.0,4882.0,-107.7683,0.2841993,-0.0590992866666666,0.0150902043333333,-1.169191,52.82,-0.05404761,0.0206552166666666,-1.168625,0.5158546,1.030107,3.464216,-57.0,39.0,102.0,-48.0,-19.0,256.0,-1090.0,-7.0,276.0,1020.905,-1.200156,3450.0,-0.05404761,0.0175234433333333,0.0206552166666666,0.0361236733333333,-1.168625,-0.0037719656666666,52820.0,29307.0,9910.0,0.0,9.0,-2.0,0,None
2022-12-29 11:56:39.000,145.941,0.539999999999992,100.0,1164.0,23944.0,4891.0,99.0,1118.0,49.0,4890.0,-99.11395,0.3295651,-0.040858805,0.023121115,-1.171592,52.870000000000005,-0.036281135,0.02718641,-1.1687765,0.3677517,1.266531,8.409566,-29.0,6.0,100.0,-39.0,58.0,288.0,-1009.0,15.0,302.0,1020.877,-1.228359,3451.0,-0.0371043199999999,0.0528540899999999,0.027305045,0.017505555,-1.1693175,0.024371455,52860.0,29301.0,9950.0,6.0,2.0,-9.0,0,None
2022-12-29 11:56:39.550,146.48,0.5389999999999873,100.0,1110.0,23950.0,4891.5,99.0,1048.0,51.0,4893.0,-91.85489,0.3839595,-0.0314351633333333,0.0245798533333333,-1.1687713333333336,52.91,-0.0290156166666666,0.0292726166666666,-1.1647236666666665,0.6099175,1.119384,4.488687,-68.5,6.0,93.5,-30.0,-10.0,249.0,-1058.5,-8.0,292.5,1020.873,-1.231992,3453.5,-0.0290156166666666,0.0017311911333333,0.0292726166666666,0.0037253433333333,-1.1647236666666665,-0.0071340103333333,52910.0,29328.0,10000.0,9.0,7.0,-15.0,0,None
2022-12-29 11:56:40.100,146.981,0.5010000000000048,100.0,1106.0,23951.0,4893.0,99.0,1127.0,53.0,4877.0,-87.73602,0.4217538,-0.0342504649999999,0.01595461,-1.171393,52.92,-0.031680585,0.021630205,-1.166196,0.5565742,1.14096,3.885412,-39.0,21.0,102.0,-66.0,-13.0,245.0,-974.0,38.0,299.0,1020.854,-1.251406,3456.0,-0.031680585,-0.004201219,0.021630205,-0.0146462065,-1.166196,-0.005416135,52920.0,29319.0,10010.0,10.0,12.0,-23.0,0,None
2022-12-29 11:56:40.650,147.741,0.5100000000000051,100.0,1128.5,23936.0,4890.0,99.0,1107.0,55.0,4870.5,-80.830435,0.4987167,-0.0357124499999999,0.0219635133333333,-1.1707215,52.92,-0.0331228316666666,0.0279296799999999,-1.1639758333333332,0.535875,1.5904465,7.461728,-59.5,9.5,97.0,-4.5,29.5,262.0,-1057.0,-9.0,296.0,1020.8395,-1.265547,3458.5,-0.0331659733333333,0.0226722295,0.0277969716666666,0.0247185708333333,-1.1639328333333334,-0.0007072418833333,52920.0,29327.5,10010.0,8.0,13.5,-26.5,0,None
2022-12-29 11:56:41.200,148.501,0.5,100.0,1080.0,23966.0,4877.0,99.0,1149.0,57.0,4890.0,-75.42931,0.5787256,-0.033614475,0.028496655,-1.171289,52.945,-0.03176004,0.0339894,-1.1624925,0.5475432,1.135355,7.216369,-46.0,-7.0,104.0,-55.0,11.0,265.0,-1104.0,1.0,301.0,1020.844,-1.260703,3461.0,-0.03176004,-0.0140076024999999,0.0339894,-0.033016555,-1.1624925,0.0090048299999999,52940.0,29341.0,10030.0,11.0,21.0,-29.0,0,None
2022-12-29 11:56:41.750,149.041,0.539999999999992,100.0,1129.0,23924.0,4890.0,99.0,1080.0,59.0,4883.0,-72.08881,0.6392333,-0.03526275,0.0113385536666666,-1.1731566666666666,52.96,-0.03259933,0.0179593366666666,-1.162483,0.5638417,1.054259,5.062671,-63.0,-4.0,103.0,-40.0,20.0,267.0,-1148.0,-4.0,321.0,1020.849,-1.256094,3462.0,-0.03259933,-0.0008298923333333,0.0179593366666666,-0.006120674,-1.162483,-0.0129282425333333,52960.0,29342.0,10050.0,13.0,27.0,-30.0,0,None
2022-12-29 11:56:42.300,149.541,0.5,100.0,1078.0,23946.0,4890.0,99.0,1129.0,60.0,4888.0,-70.13972,0.6793098,-0.036337395,0.0137300725,-1.16907,52.975,-0.033326675,0.02106417,-1.157493,0.5035177,1.375251,11.80374,-38.0,34.0,94.0,-22.0,33.0,257.0,-1195.0,15.0,274.0,1020.824,-1.280859,3463.0,-0.033326675,0.0251827649999999,0.02106417,0.053545765,-1.157493,0.01528957,52970.0,29353.0,10060.0,8.0,26.0,-29.0,0,None
2022-12-29 11:56:42.850,150.061,0.5200000000000102,100.0,1075.0,23953.0,4887.0,99.0,1078.0,62.0,4887.0,-67.6726,0.7395658,-0.0276901733333333,0.02280398,-1.1668736666666666,52.99,-0.0249658,0.0292548033333333,-1.1534726666666668,0.516842,1.224327,10.03039,-40.0,66.0,81.0,28.0,35.0,287.0,-1077.0,0.0,294.0,1020.868,-1.236875,3466.0,-0.0249658,0.02509615,0.0292548033333333,0.0150012399999999,-1.1534726666666668,-0.0097014133333333,52990.0,29398.0,10080.0,10.0,29.0,-31.0,0,None
2022-12-29 11:56:43.400,150.561,0.5,99.0,1142.0,23912.0,4887.0,99.0,1056.0,64.0,4890.0,-66.30213,0.7802634,-0.0344545849999999,0.0124322755,-1.1673205,52.995000000000005,-0.0326247199999999,0.01799276,-1.152311,0.6925272,1.612013,8.312432,-73.0,-45.0,97.0,-48.0,-45.0,234.0,-959.0,0.0,313.0,1020.845,-1.260234,3467.0,-0.0326247199999999,-0.03100388,0.01799276,-0.063518655,-1.152311,0.013185624,53000.0,29394.0,10090.0,11.0,37.0,-36.0,0,None
